SName,Lyric,Artist,Songs,Popularity,Genre,Genres
O Homem de Nazareth,"Mil novecentos e setenta e três. Tanto tempo faz que ele morreu. O mundo se modificou. Mas ninguém jamais o esqueceu. E eu, sou ligado no que ele falou. Sou parado no que ele deixou. O mundo só será feliz. Se a gente cultivar o amor. Hey irmão, vamos seguir com fé. Tudo que ensinou. O homem de nazareth. Reis e rainhas que esse mundo viu. Todo o povo sempre dirigiu. Caminhando em busca de uma luz. Sob o símbolo de sua cruz. E eu, sou ligado no que ele falou. Sou parado no que ele deixou. O mundo só será feliz. Se a gente cultivar o amor. Hey irmão, vamos seguir com fé. Tudo que ensinou. O homem de nazareth. Ele era um rei. Mas foi humilde o tempo inteiro. Ele foi filho de carpinteiro. E nasceu em uma manjedoura. Não saiu jamais. Muito longe de sua cidade. Não cursou nenhuma faculdade. Mas na vida ele foi doutor. Ele modificou o mundo inteiro. Ele modificou o mundo inteiro. Ele modificou o mundo inteiro. Ele revolucionou o mundo inteiro. Hey irmão, vamos seguir com fé. Tudo que ensinou. O homem de nazareth",João Mineiro e Marciano,235,10.4,Sertanejo,Sertanejo; Romântico; Regional; Country; Velha Guarda; Forró; Clássico; Folk
Mozão,"Amor, eu quero saber. Se você lembra da primeira vez. Que a gente se conheceu. Eu quero saber. Se você lembra do dia. E a data que aconteceu. O nosso amor, hum. Eu me apaixonei, e você se apaixonou. Eu me lembro muito bem. Saindo da balada. Foi me beijando até no caminho de casa. Eu toda molhada e na pegada eu te arranhava. Olhou pra mim e disse que me amava. Me chamou de sua mulher, cheio de tesão. Foi quando cê borrou meu batom. Toda suada gritando não para. É o amor da gente que nunca acaba. Que sexo bom, 100 tesão. Eu sou teu love. E você meu mozão. Que sexo bom, 100 tesão. Eu sou teu love. E você meu mozão",Mc Marcelly,76,1.9,Sertanejo,Funk Carioca; Sertanejo; Axé; Pagode; Electronica; Funk; Rap; Dance; Pop; House; Infantil; Forró
Apareceu Aparecida,"Ai ai ai apareceu Aparecida ai ai ai Aparecida apareceu. Ai ai ai aconteceu o que eu mais queria. Ai ai ai o que eu mais queria aconteceu. Deixei de lado o meu orgulho pois eu vi como era feio. Inútil e tão infeliz descobri que a vida é bela. O sol nasceu pra todos o amor é lindo ela me quis. Ei agora eu sou feliz. Ai ai ai apareceu Aparecida ai aia ai Aparecida apareceu. Ai ai ai aconteceu o que eu mais queria. Ai ai ai o que eu mais queria aconteceu. Rola pedra rola pedra quem rola pedra não fica atoa. Quanto mais eu rolo pedra mais a coisa fica bola. Ai ai ai apareceu Aparecida ai ai ai Aparecida apareceu. Ai ai ai aconteceu o que eu mais queria. Ai ai ai o que eu mais queria aconteceu. Apareceu Aparecida, Aparecida apareceu. Aconteceu o que eu mais queria o que eu mais queria aconteceu. Ai ai ai apareceu Aparecida ai ai ai Aparecida apareceu. Ai ai ai aconteceu o que eu mais queria. Ai ai ai o que mais queria aconteceu",Jorge Ben Jor,256,3.5,Samba,Samba; MPB; Funk; Jovem Guarda; Soul Music; Romântico; Blues; Bossa Nova; R&B; Infantil; Dance; Black Music; Rock; Tropical House; Country; Pagode; Soft Rock; Trip-Hop; World Music; Psicodelia; Jazz; Axé
Nem Morta,"Eu só fico em teus braços,. porque não tenho forças pra. tentar ir a luta.. Eu só sigo o teus passos,. pois não sei te deixar e essa. idéia me assusta.... Eu só faço o que mandas,. pelo amor que é cego que me. castra e domina.... Eu só digo o que dizes,. foi assim que aprendi a ser tua. menina.... . Pra você falo tudo no fim de cada noite.... Te exponho o meu dia,. mas que tola ironia.... Pois você fica mudo, nesse mundo só teu cheio de. fantasias.... Eu só deito contigo,. porque quando me abraças Nada disso me importa, coração abre a porta.... Sempre que eu me pergunto quando vou te deixar. Me respondo Nem morta!",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
O Mundo Dá Vodkas,"Tá querendo saber o que eu ando fazendo. Só uma dica, não tô mais sofrendo. Se quer voltar você tá perdendo tempo. É, então, me passa aí o número da sua opinião. Se precisar eu vou ligar pra ela. Mas por enquanto deixa ela quieta. Se eu tô bebendo muito, o que cê tem com isso?. Cada um que cuide do seu vício. Não dá palpite onde eu não te chamar. Se chorei, ou se bebi. O importante é que atrás de você eu não corri. O que o amor rejeita, a balada aceita. O mundo da vodkas e eu vou tomar. Tô de copo em copo, só postando foto. Abre o meu snap que cê vai chorar. O que o amor rejeita, a balada aceita. O mundo da vodkas e eu vou tomar. Tô de copo em copo, só postando foto. Abre o meu snap que cê vai chorar",Zé Neto e Cristiano,106,37.6,Sertanejo,Sertanejo; Romântico; Funk Carioca; Forró; Funk; House; Electro Swing; Axé; Country; Samba; Reggaeton; Gospel/Religioso; Trilha Sonora; Pagode
Noite Pelo Dia,Noie Pelo Dia. De nada vai adiantar. você tentar. me convencer. porque. quando eu caio. na folia. troco a noite. pelo dia. e não quero. nem saber. (ê de nada vai). deixa a queixa. pra depois. o mundo. não vai se acabar. será muito melhor. para nós dois. amor se você concordar. eu não posso. ouvir o tamborim. tocando assim. com tanta empolgação. por que você. não vem. faz tanto bem. ao coração. (segura gente),Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Reizado da Cidade de Olímpia,Vinte e cinco de dezembro vai chegar. E o reisado desse dia irá reinar. Pra pedir em cantoria amor e paz. Na brasileira folia de Natal. Nós viemos desejar pro vosso lar. Muita fé e alegria e vou saudar. Esse dia é um dia santo pra rezar. Cada um com sua fala irá falar. E o amor de mãe Maria vai brotar. E a nossa cantoria irá soar. E então nesse dia calmo de Natal. O menino que nasceu para brilhar. A estrela que nasceu pra nos guiar,Renato Teixeira,203,1.1,Sertanejo,Regional; Sertanejo; MPB; Folk; Axé
Problemática,"Ela é do toque. Mandou personalizar a Bandit. De rosa choque. Jogou no tanque o mais belo grafite. Não se envolve. Pois geralmente ela faz o convite. Te deixa de bob. Ela é café, Red Bull e rebite. À 150 subiu, acelera. E não para na capital. Se tá de 300 na frente, esquece. Que tu vai escutar só o ""vral"". Não gosta da calmaria. Exala na adrenalina. Na cama e na moto ela explode. Tipo nitroglicerina. Na cama e na moto ela explode. Tipo nitroglicerina. (Sabe o que ela é, Jorgin?). Problemática. Puxou, cortou, raspou, é seu estilo de viver. Sistemática. Nem vem falar de amor que ela manda tu se fu... (ha, ha). Problemática. Puxou, cortou, raspou, é seu estilo de viver. Sistemática. Nem vem falar de amor que ela manda tu se fu... (ha, ha). (Ela é assim, Jorgin, ó). Ela é uma mescla de sagacidade. Com postura de mulher. Tá offline pra vulgaridade. Sabe bem o que quer. Ideologia pra vida. Age na pureza, só no sapatin. Amante da natureza. Adora as flores e torra um verdin. Pra cada dia ruim. Ela devolve sorrisos. Bota o Nk pra rolar, toma um drinque. Deixa o mal no prejuízo. (Que isso!). Problemática. Puxou, cortou, raspou, é seu estilo de viver. Sistemática. Nem vem falar de amor que ela manda tu se fu... (ha, ha). Problemática. Puxou, cortou, raspou, é seu estilo de viver. Sistemática. Nem vem falar de amor que ela manda tu se fu... (ha, ha)",Mc Neguinho do Kaxeta,41,2.8,Funk Carioca,Funk Carioca; Funk; World Music; Gospel/Religioso
Insensato Destino,"Ó insensato.... Ó insensato destino pra que. Tanda desilusão em meu viver. Eu quero apenas ser feliz ao menos uma vez. E conseguir o acalanto da paixão. Fui desprezado, magoado por alguém que abordou meu coração. Fui despresado e magoado por alguém que abordou meu coração. (2x). Destino.... Destino por que fazes assim, tenha pena de mim. Eu também não mereço sofrer... Quero apenas um dia poder, viver num mar de felicidade.... Com alguém que me ame de verdade.. Destino.... Destino por que fazes assim, tenha pena de mim. Veja bem, não mereço sofrer.... Quero apenas um dia poder, viver num mar de felicidade.... Com alguém que me ame de verdade.... Com alguém que me ame de verdade.... Com alguém que me ame de verdade...",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Mil Razões,"Se você chega. Tudo incendeia. Põe tudo em jogo. Tudo clareia oh-oh. O sal no afago. O tris de tristeza. O sexo fogo. Sem gentileza oh-oh. E o dia em que lhe vi chorar. Não que lembrar precise. Uma represa. Não tem reprise oh-oh. O cio macio que dói. E aonde você foi. A teimosia. A poesia. Posso lhe dar mais mil razões pra te querer. Coisas que eu já nem sei o nome. Posso compor mais cem canções de amor. Pra quê? Se quando eu canto você some. O doce instinto. Deus indeciso. Eu indefeso. No teu sorriso oh-oh. O gosto atípico. E o jeito sério. Teu rosto místico. Mais um mistério. E o brilho que de ti reluz. E a tanto sóis seduz. É realeza. Não tem deslize oh-oh. Pornôs, por nós dois nús. E os clássicos céus azuis. Os tantos ""ui ui uis"". Os cantos doidos e doídos que pra cada céu que é seu eu já compus. Posso lhe dar mais mil razões pra te querer. Coisas que eu já nem sei o nome. Posso compor mais cem canções de amor. Pra quê? Se quando eu canto você some (x3)",Tiago Iorc,62,13.3,Pop,Pop; Romântico; Pop/Rock; Trilha Sonora; MPB; Folk; Indie; World Music; Forró; Jazz; Industrial; Metal; Dance; Gospel/Religioso; Tropical House; Rock; Chillout; Sertanejo; Country; Rock Alternativo; Bossa Nova
Com Amor,"Eu quero mais é ser feliz. Eu quero mais é calor. Assobiar, pedir bis. Descontrolar por amor. E com amor você consente. Aceita qualquer loucura. Uma proposta indecente. E ninguém mais te segura. Por que.... Com amor a gente vai pra festa. Se arruma bem pra viver. Sem amor a gente se detesta. Não presta nem pra se esconder. Eu quero a sensação. De alguém olhando pra mim. Meu nome é tentação. E o seu é desejo, sim. E com amor a gente cresce. Já caio.... ...vais levantar. Engorda... emagrece.... Aprende a dançar!!!",Xuxa,539,14.1,Pop,Infantil; Pop; Dance; Clássico; Axé; Electronica; Hip Hop; Post-Rock; MPB; Funk; Country; Bossa Nova; Power-Pop; Forró; Emocore; Heavy Metal; Psicodelia; Trip-Hop; Samba Enredo; World Music; Velha Guarda; Gótico; Blues; Gospel/Religioso; Pop/Punk; Jovem Guarda; Surf Music; Rockabilly; Folk; Reggaeton; Funk Carioca; Disco; Rap; Black Music; Samba; Sertanejo; Reggae; Pop/Rock; R&B; Rock; Jazz; Industrial; Instrumental; J-Pop/J-Rock; Hardcore; Romântico; Trilha Sonora
Lá Vem Você,"Você chega em casa mais cedo na volta do emprego. Me abraça,me beija, me faz um chamego. Diz que vai na rua e não vai demorar. Porém na esquina da rua existe um barraco. De onde um amigo acena com o taco. Chamando você pra jogar um bilhar. Daí você vai pra que o amigo não fique sem graça. E pede ao garçom pra trazer a cachaça. Esquece que a vida é um eterno voltar. Lá vem dor no peito.... Mas também pra mim bem feito que não sei deixar você. Lá vem dor no peito. Mas também pra mim bem feito que não sei deixar você. Depois você fala do mengo e da sua mangueira. Reclama da vida e fala besteira. Contando vantagem, querendo brigar. É quando um amigo batuca um samba do Chico. Seu peito machuca um fico não fico. Aperta seu peito fazendo chorar. Aí você pede a Deus que Ele mais te proteja. E pede ao garçom pra trazer a cerveja. Esquece que a vida é um eterno voltar. Lá vem dor no peito.... Mas também pra mim bem feito que não sei deixar você. Lá vem dor no peito.... Mas também pra mim bem feito que não sei deixar você",Alcione,374,5.1,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Te Amar Sem Medo,Tá difícil esconder a paixão. Que eu sinto por você. Eu queria viver a emoção. Deixar acontecer. O amor faz a gente fazer. Tantas loucuras. Faz a gente mudar de cara. Mudar de figura. Queria ter você comigo. Eu não quero só ser teu amigo. Vou virar esse jogo e fazer. Você me notar. Quero te amar sem medo. Não tem segredo. Eu vou tentar te seduzir. Quero te amar sem medo. De manhã cedo até a hora de dormir.,Alexandre Pires,195,6.2,Samba,Samba; Romântico; Pagode; Axé; Dance; Sertanejo; Funk Carioca; Funk; Trilha Sonora; Electronica; Forró; Clássico
Amor Proibido,"Me perco no seu olhar. E te peço pra ficar. Sei que nada vai mudar. Se não por dentro. Eu nunca pude acreditar. Na força de um momento. Eu já não posso te evitar. Sou teu, mas não vou mais esperar. Eu sei, sou mais do que possa ver. Dessa dor dentro de mim. Vou te levar pra outro lugar. Onde nada possa te levar. Pra longe (pra longe). Vou seguir meu coração. Vou mergulhar no seu olhar. E viver cada segundo desse amor proibido. Pecado é não viver essa paixão. Me perco no seu olhar. E te peço pra ficar. Sei que nada vai mudar. Se não por dentro. Eu nunca pude acreditar. Na força de um momento. Eu já não posso te evitar. Sou teu, mas não vou mais esperar. Eu sei, sou mais do que possa ver. Dessa dor dentro de mim. Vou te levar pra outro lugar. Onde nada possa te levar. Pra longe (pra longe). Vou seguir meu coração. Vou mergulhar no seu olhar. E viver cada segundo desse amor proibido. Pecado é não viver essa paixão. Não vou desistir. De lutar por esse amor que não acaba. Essa chama que não apaga. Essa dor dentro de mim. Vou te levar pra outro lugar. Onde nada possa te levar. Pra longe (pra longe). Vou seguir meu coração. Vou mergulhar no seu olhar. E viver cada segundo desse amor proibido. Pecado é não viver essa paixão",Malta,43,1.4,Rock,Romântico; Rock; Rock Alternativo; Pop/Rock; Hard Rock; Sertanejo; Funk; Heavy Metal; Pop; Hardcore; Country; Reggae; Soft Rock; Emocore; Forró; Blues; Punk Rock; Gospel/Religioso; Grunge; R&B; J-Pop/J-Rock; Jovem Guarda; Trilha Sonora; Electronica; Infantil; Funk Carioca; Indie; K-Pop/K-Rock; Chillout; MPB; Electro Swing; Folk; Classic Rock; Rap; Regional; Post-Rock; Pagode; Metal; Dance; World Music; Samba Enredo; Soul Music; Gótico
Oh Senhora Aparecida,Oh senhora aparecida. virgem mãe dos brasileiros. estou aqui mãe querida. sou mais um dos seus romeiros. sei que a senhora me ama. volto cheio de esperança. seus filhos sempre lhe chamam. olhai as nossas crianças. mãe dos pecadores. virgem padroeira. aliviai as dores. da nação inteira. o brasil te adora. ousando a sua voz. olhai toda hora. teu rogai por nós,Gino & Geno,268,2,Sertanejo,Sertanejo
Conversa de Botas Batidas,"- Veja você onde é que o barco foi desaguar. - A gente só queria um amor. - Deus parece às vezes se esquecer. - Ai, não fala isso por favor. Esse é so o começo do fim da nossa vida. Deixa chegar o sonho. Prepara uma avenida. Que a gente vai passar. - Veja você, quando é que tudo foi desabar. - A gente corre pra se esconder. E se amar se amar até o fim. Sem saber que o fim já vai chegar. Refrão. Deixa o moço bater. Que eu cansei da nossa fuga. Já não vejo motivos. Pra um amor de tantas rugas. Não ter o seu lugar. Abre a janela agora. Deixa que o sol te veja. É só lembrar que o amor é tão maior. Que estamos sós no céu. Abre as cortinas pra mim. Que eu não me escondo de ninguém. O amor já desvendou nosso lugar. E agora está de bem. Refrão. Diz quem é maior. Que o amor. Me abraça forte agora. Que é chegada a nossa hora. Vem vamos além. Vão dizer. Que a vida é passageira. Sem notar que a nossa estrela. Vai cair",Los Hermanos,80,5.5,Rock,Rock Alternativo; Rock; MPB; Romântico; Indie; Classic Rock; Rap; Axé; Gospel/Religioso; Ska; Tropical House; R&B; Funk; Trilha Sonora; Folk; Reggae
Ela Sabe,"ela sabe muito bem o que quer. ela sabe o que precisa fazer. e vai à luta (não escuta ninguém). ela sabe muito bem. o que é que se espera de uma mulher. mas não quer nem saber...ela manda ver. ela sabe muito bem o que quer. ela sabe o que precisa fazer. vai à luta e não escuta ninguém. nem. . a maioria esmagadora voz da razão. bom-senso, uníssono ensurdecedor. na lua cheia ateia fogo às próprias vestes. só pra acordar de bom humor. . pra enfrentar o que der e vier. só a força de uma mulher. que sabe muito bem o que quer. ela sabe...!ela sabe!. vai à luta e não escuta. a maioria esmagadora voz da razão. bom-senso, uníssono ensurdecedor. na lua cheia ateia fogo às próprias vestes. só pra acordar de bom humor. [ela sabe...ela sabe]. Música do Gessinger Trio",Engenheiros do Hawaii,193,11.9,Rock,Pop/Rock; Rock; Pop; Rock Alternativo; MPB; Sertanejo; Progressivo; Rap; Country; Axé; Folk; Forró; Dance; New Age; Metal; Grunge; Pop/Punk; Psicodelia; Chillout; Soft Rock; Punk Rock; Funk Carioca; Funk; Power-Pop; World Music; Hardcore; Gótico; Reggae
